orientation,1
timestamp_nanosecond,local_timestamp_milliseconds,accel_x_mps2,accel_y_mps2,accel_z_mps2,rotation_x_sin_theta_by_2,rotation_y_sin_theta_by_2,rotation_z_sin_theta_by_2,rotation_cos_theta_by_2,angvelocity_x_radps,angvelocity_y_radps,angvelocity_z_radps,yaw,pitch,roll,bbi
1622750625007,1622750625008,10.672886,-0.57577294,-0.9720842,-0.7285346,0.0153262755,-0.6847841,0.0085508935,-0.0,0.015423893,0.0019852535,3.0277212,0.053673282,-1.6616255,
1622750625108,1622750625108,8.940782,-0.2105684,0.25722843,-0.7289088,0.015883451,-0.684379,0.008070625,-0.005497625,0.0029015245,-0.012064233,2.853216,0.023537366,-1.542034,
1622750625209,1622750625209,10.292427,-0.8712866,-1.5502499,-0.7285215,0.015242993,-0.68480057,0.008502058,-0.007941014,0.0021379655,-0.008704574,3.113311,0.08351426,-1.720293,
1622750625310,1622750625311,10.207482,-0.2416751,-0.05054838,-0.7275002,0.013860697,-0.6858953,0.009946809,-0.004428643,-0.006872032,-0.011606098,2.8975449,0.023671556,-1.5757483,
1622750625411,1622750625411,10.2469635,-0.61405814,-1.1817553,-0.7273999,0.013726298,-0.6860023,0.010089368,-0.004428643,-0.016798299,0.005955761,3.0646727,0.059461102,-1.6856165,
1622750625512,1622750625513,9.880563,-0.4621139,-0.9290134,-0.72848415,0.015116012,-0.6848434,0.008476513,-0.011606098,7.635591E-4,-0.0053449133,3.0324545,0.04653101,-1.664545,
1622750625613,1622750625613,9.926026,-0.2739782,-0.34366915,-0.728022,0.014859283,-0.68532676,0.009509907,-0.005497625,0.004886778,-0.0021379655,2.9471385,0.027578477,-1.6054056,
1622750625714,1622750625714,10.488639,-0.26919255,-1.0869397,-0.7284157,0.015075852,-0.6849152,0.008627759,-0.004428643,9.162709E-4,-0.0047340663,3.0545418,0.025522903,-1.674058,
1622750625815,1622750625816,9.095418,0.050249275,-0.42502514,-0.7285717,0.015054282,-0.6847554,0.008166336,4.5813544E-4,-0.0012216945,-0.010842538,2.9778926,-0.0055186017,-1.617492,
1622750625916,1622750625916,10.251749,-0.32422748,-0.40827537,-0.7288256,0.014695797,-0.68450505,0.0070782965,0.00167983,0.006872032,-0.005497625,2.9891658,0.031590987,-1.6106002,
1622750626017,1622750626017,9.52134,0.20249261,-1.3301103,-0.72900957,0.014338465,-0.6843254,0.0061847977,0.0013744063,0.008551862,-0.005497625,-3.1335797,-0.021059593,-1.7095959,
1622750626118,1622750626118,9.593125,-0.47886363,0.4019942,-0.72819763,0.011509439,-0.685248,0.0055585653,0.004123219,0.01099525,0.0022906773,2.9094632,0.04983232,-1.5289165,
1622750626219,1622750626220,9.587143,0.41665024,-1.0845468,-0.72854006,0.0116497865,-0.6848878,0.004725481,-3.0542363E-4,-0.0051922016,0.0051922016,3.1236787,-0.043157015,-1.6834426,
1622750626320,1622750626321,11.040483,-0.51236314,-0.55812585,-0.7278999,0.009393409,-0.6856062,0.004205984,0.009162709,-0.003970507,0.008704574,3.0454097,0.04631534,-1.621306,
1622750626421,1622750626421,10.329516,-0.18065812,-0.7603194,-0.7284884,0.010496046,-0.68496794,0.0036671574,0.0061084726,-0.0036650836,0.0051922016,3.0667925,0.017440548,-1.6442703,
1622750626522,1622750626522,10.060024,-0.40797627,-1.2774682,-0.72823846,0.009234312,-0.68525475,0.003064615,0.0045813546,-0.003206948,-0.015271181,-3.1409144,0.04020945,-1.6971049,
1622750626624,1622750626625,9.793225,0.03708875,-1.4102699,-0.7288927,0.010244819,-0.68454766,0.0022334862,0.0012216945,0.0,-0.019241689,-3.1219027,-0.0037484993,-1.7138177,
1622750626726,1622750626727,9.653245,0.52552366,-0.48245287,-0.72932154,0.0106689455,-0.68408644,0.0014336341,0.005803049,-0.006413896,-0.0038177953,3.0051265,-0.05431876,-1.6207331,
1622750626827,1622750626827,10.567602,-0.08015956,-0.66101724,-0.7299078,0.011320846,-0.6834517,4.101638E-4,0.0021379655,9.162709E-4,-0.010689827,3.0387921,0.0075704656,-1.6332662,
1622750626928,1622750626928,9.906884,0.31256247,-0.5243273,-0.72866887,0.008474617,-0.68481296,0.0010132825,-0.0,0.008093726,-0.0132859275,3.01423,-0.03149551,-1.6236725,
1622750627029,1622750627030,9.295218,0.23838496,-0.50398827,-0.7287126,0.007917514,-0.68477374,2.939612E-4,-0.0022906773,0.008246438,-0.0062611843,3.0196037,-0.02560277,-1.6249634,
1622750627130,1622750627131,10.042078,0.2228316,-0.08165507,0.72888213,-0.008065164,0.6845917,4.634097E-5,0.002443389,0.003970507,0.010384403,2.9510143,-0.022185417,-1.5789274,
1622750627230,1622750627231,10.184751,-0.12323037,-0.31615168,0.72864294,-0.00721008,0.68485576,2.541919E-4,0.0021379655,-0.006566608,0.007482879,2.9958758,0.012093083,-1.601828,
1622750627332,1622750627332,10.275678,-0.11246266,-1.1829517,0.7285398,-0.0069030556,0.6849686,2.781075E-4,0.004886778,-7.635591E-4,-0.0010689828,3.1195705,0.010872309,-1.6854132,
1622750627433,1622750627434,10.138988,-0.22253251,-0.5880362,0.7287701,-0.0072471243,0.68471986,5.88654E-4,0.0077883024,0.01175881,0.0027488125,3.040977,0.021907872,-1.628729,
1622750627534,1622750627535,9.358628,0.09451649,-0.66341007,0.72979045,-0.008640025,0.68361306,0.0021152429,0.0038177953,0.015576605,0.0019852535,3.058316,-0.010073776,-1.6415654,
1622750627635,1622750627636,9.294023,0.29341987,-0.55692947,0.72924787,-0.0083936965,0.6841977,7.723479E-4,6.1084726E-4,0.009468133,-0.0029015245,3.0450802,-0.03150386,-1.6306481,
1622750627736,1622750627736,10.336695,-0.44775695,-0.062512495,-0.72868216,0.007675449,-0.684809,1.260301E-4,0.0012216945,0.007330167,-0.008246438,2.9845133,0.043289375,-1.5768439,
1622750627837,1622750627838,10.722239,0.3999005,-0.3592225,-0.72866315,0.007643961,-0.6848296,1.4830772E-4,0.005803049,-7.635591E-4,0.011606098,3.0103023,-0.037258197,-1.6042863,
1622750627938,1622750627939,11.02493,-0.33379877,-1.2511472,0.7286117,-0.006495072,0.6848956,9.2464883E-4,0.007482879,-0.0015271181,0.0019852535,3.1343548,0.03007456,-1.6837963,
1622750628039,1622750628039,9.707084,-0.357727,0.13758731,0.7287226,-0.0064666863,0.68477726,0.0012823149,0.0021379655,0.014354911,-0.015576605,2.955078,0.036831792,-1.5566233,
1622750628140,1622750628141,10.007382,0.15583257,-1.1279168,0.7294835,-0.007855704,0.68395025,0.0020469788,0.009468133,0.011300675,-0.010231691,3.1328485,-0.015472555,-1.6830312,
1622750628242,1622750628242,9.47468,-0.02751746,-0.6466603,0.7289376,-0.0068229637,0.6845444,0.0015368422,0.008704574,0.0012216945,-0.0010689828,3.0608792,0.0028975667,-1.638942,
1622750628343,1622750628343,8.846265,-0.36610186,-0.17377874,0.72888285,-0.00624943,0.684607,0.0019894915,0.005803049,-0.0021379655,-0.0077883024,2.9955337,0.04135334,-1.5904381,
1622750628443,1622750628444,10.327124,-0.20219351,-0.6897311,0.7285883,-0.0060064634,0.6849242,0.0013778013,-3.0542363E-4,-0.0015271181,-0.0013744063,3.0474424,0.019532872,-1.6374856,
1622750628544,1622750628545,10.0372925,0.009571291,-0.25034907,0.72874105,-0.0055235946,0.6847631,0.0023480149,6.1084726E-4,-0.00335966,-0.0053449133,2.9793375,-9.532762E-4,-1.595733,
1622750628645,1622750628645,10.474282,-0.8282157,-0.89072824,0.72932214,-0.006268362,0.6841339,0.0032771227,-0.0056503373,-0.009315421,-0.028557109,3.0720441,0.07862457,-1.6556318,
1622750628748,1622750628749,9.650852,0.1268196,-0.4956134,0.72861797,-0.0062591457,0.6848907,0.0011952819,-3.0542363E-4,-0.005803049,-0.029778805,3.0129,-0.013122719,-1.6221056,
1622750628853,1622750628853,9.949955,-0.0634098,-0.7256235,0.7285168,-0.0066190893,0.6849958,5.129045E-4,0.0013744063,0.006566608,-0.009009997,3.0379777,0.0063559082,-1.6435947,
1622750628954,1622750628955,10.321141,-0.1471586,-1.1075778,0.72931296,-0.0069517335,0.6841403,0.0025126538,-0.0051922016,-0.003206948,-0.0047340663,3.089016,0.014175634,-1.6776989,
1622750629055,1622750629055,10.202697,0.53270215,-0.17258233,0.72904783,-0.006048686,0.6844307,0.0026957209,-0.005497625,4.5813544E-4,0.012522369,2.9467812,-0.05215708,-1.58771,
1622750629156,1622750629156,9.495019,0.4441677,-0.77826554,0.72880524,-0.0055804863,0.6846938,0.0024777327,-0.0018325418,0.0029015245,0.032527618,3.0450768,-0.046588935,-1.6525792,
1622750629257,1622750629258,10.892129,-0.35174492,-0.4956134,0.7285257,-0.004691307,0.6849975,0.0026023728,0.0029015245,0.015882028,0.027640838,3.0094998,0.03224893,-1.616267,
1622750629359,1622750629360,9.936794,-0.11844472,0.33499518,0.7293884,-0.0074417917,0.68405575,0.0022096268,-0.0022906773,0.014965758,0.014813046,2.8920226,0.011912481,-1.5370965,
1622750629460,1622750629460,10.555638,-0.2428715,-0.12233306,0.72862846,-0.0071066944,0.6848722,3.2166138E-4,9.162709E-4,-0.008093726,0.0025961008,2.9559505,0.023003094,-1.5823852,
1622750629561,1622750629561,9.174381,0.54346985,-0.14985052,-0.7286095,0.007655571,-0.6848865,3.1793065E-4,0.0038177953,-0.009315421,-1.5271181E-4,2.943775,-0.059160747,-1.5871284,
1622750629662,1622750629662,10.820344,-0.541077,-0.5195416,-0.72797316,0.006786347,-0.6855709,0.0012561214,0.0021379655,-0.008857286,-0.010384403,3.014441,0.04990651,-1.6187748,
1622750629763,1622750629763,9.142078,1.041476,-0.6454639,-0.72873884,0.008416271,-0.6847396,7.468235E-4,0.0013744063,-0.0015271181,-0.018172706,3.0283787,-0.11315284,-1.641283,
1622750629864,1622750629864,10.536495,-0.13040884,-0.26829523,-0.72834074,0.007111177,-0.68517804,5.268651E-4,0.004886778,0.003970507,-0.0022906773,2.985597,0.012372228,-1.5962542,
1622750629964,1622750629965,10.11506,-0.16390835,-0.037387855,0.72862935,-0.006886776,0.6848734,5.5862585E-4,0.004886778,0.010537115,0.005955761,2.961942,0.01620286,-1.5744926,
1622750630065,1622750630065,9.642477,0.37238303,-0.7830512,0.7285905,-0.006446406,0.68491864,9.1407564E-4,0.0030542363,0.0027488125,0.015423893,3.057791,-0.038473316,-1.651827,
1622750630166,1622750630166,9.772886,0.0849452,-0.4322036,0.72889,-0.0056097447,0.6846025,0.002698447,0.0062611843,0.009315421,0.018630842,2.99892,-0.0086832205,-1.6149923,
1622750630267,1622750630267,10.31157,-0.2644069,-0.69092757,0.7287789,-0.0051879906,0.6847236,0.0028216026,-0.0010689828,0.0019852535,0.0193944,3.029449,0.02557882,-1.6377014,
1622750630367,1622750630367,10.662119,-0.32422748,-0.26829523,0.7287277,-0.00637898,0.68477243,0.0013912636,-0.0012216945,-0.0029015245,0.016034741,2.9646163,0.030390307,-1.5959544,
1622750630467,1622750630467,9.563215,0.14985052,-1.0713863,-0.7288482,0.008174381,-0.6846265,1.695673E-4,-0.004886778,-0.004123219,0.0019852535,3.083545,-0.015570794,-1.6823632,
1622750630568,1622750630568,9.447163,-0.033499517,-0.5449654,-0.72885424,0.008941227,-0.68460983,9.6644065E-4,-0.004428643,0.0012216945,0.005497625,3.00099,0.0035400873,-1.6284181,
1622750630669,1622750630669,10.347463,-0.33738798,-0.6586244,-0.728396,0.008199232,-0.6851056,0.0015175227,0.00167983,0.006413896,-9.162709E-4,3.0161393,0.032528542,-1.6343614,
1622750630770,1622750630771,10.312766,-0.25603202,-0.66341007,-0.7286237,0.009422046,-0.68484604,0.0021464934,-3.0542363E-4,0.0053449133,0.0047340663,3.0207026,0.02477043,-1.6350368,
1622750630871,1622750630871,10.506585,-0.5183452,-0.83090764,-0.7288426,0.01007578,-0.6846036,0.00220048,0.0013744063,-0.0029015245,0.014965758,3.047051,0.04914211,-1.6497165,
1622750630972,1622750630972,9.965508,-0.17587246,-0.57846487,-0.7282509,0.009423421,-0.6852382,0.003227028,-0.004275931,-0.0077883024,-0.00335966,3.0177734,0.017616637,-1.628778,
1622750631073,1622750631073,10.337892,-0.06580263,-0.80578303,-0.7290554,0.010605087,-0.68436915,0.0021410235,-0.0022906773,-0.0019852535,-6.1084726E-4,3.047655,0.006345855,-1.6485837,
1622750631174,1622750631175,10.106685,-0.47048876,-0.84167534,-0.7284764,0.010398763,-0.6849825,0.0035996689,-0.0012216945,0.002443389,-0.0029015245,3.056152,0.046358403,-1.6538837,
1622750631276,1622750631277,10.365409,-0.25962126,-0.8644072,-0.7284323,0.0103831645,-0.68502903,0.0037103544,-0.0012216945,-0.004428643,-0.00335966,3.050568,0.024955066,-1.6539973,
1622750631377,1622750631377,9.213862,0.029910283,-0.3269194,-0.72861785,0.010739523,-0.684827,0.0035492615,-0.0027488125,-0.0036650836,-0.013896775,2.9687994,-0.0032441737,-1.6062627,
1622750631478,1622750631478,10.176375,-0.5841478,-0.7076773,-0.7281632,0.010000224,-0.6853187,0.0040839203,6.1084726E-4,0.0029015245,-0.008246438,3.0215683,0.05720158,-1.6402258,
1622750631579,1622750631580,10.256536,-0.16031912,-1.2523435,-0.7291358,0.01127836,-0.68427104,0.0026181128,9.162709E-4,-0.0012216945,-0.0013744063,3.0922236,0.0155144455,-1.6922969,
1622750631680,1622750631681,10.565209,-0.13878371,-0.62871414,-0.72849977,0.009841818,-0.684969,0.0029476772,-0.0027488125,0.0015271181,-0.0025961008,3.0060818,0.0131119685,-1.6302342,
1622750631782,1622750631783,10.002597,-0.1902294,-0.55334026,-0.7283461,0.009012935,-0.6851455,0.002520612,-0.0018325418,0.0,0.0022906773,3.0073407,0.018986685,-1.6260597,
1622750631884,1622750631885,9.707084,-0.07178468,-0.66699934,-0.7282004,0.00919967,-0.6852954,0.0031382781,-0.0012216945,-0.0015271181,0.004275931,3.0303931,0.007377553,-1.6394011,
1622750631985,1622750631986,9.378967,0.08733802,-0.117547415,-0.7288945,0.01021213,-0.6845464,0.002193829,9.162709E-4,0.008551862,-0.008246438,2.949063,-0.0093111135,-1.5833287,
1622750632086,1622750632088,10.0576315,-0.750449,-0.34965122,-0.7282953,0.009578419,-0.6851887,0.0032616425,6.1084726E-4,0.014965758,-0.0038177953,2.9996681,0.074432075,-1.6055471,
1622750632188,1622750632189,9.812367,-0.16390835,0.038285162,-0.7260257,0.0056080907,-0.68762165,0.0056256414,0.0018325418,0.013133216,0.0013744063,2.9301705,0.016702581,-1.5668947,
1622750632290,1622750632291,10.199107,-0.25244278,-0.08763713,-0.7254245,0.005100756,-0.6882492,0.006804489,0.0036650836,0.003970507,0.014202199,2.9476478,0.024745492,-1.5793887,
1622750632391,1622750632391,9.905687,-0.101694964,-0.112761766,-0.7231247,0.0010687239,-0.6906563,0.009133234,-0.004428643,-0.00335966,0.011147963,2.9478743,0.010265295,-1.5821794,
1622750632492,1622750632493,10.116256,-0.13040884,-1.0677971,-0.722209,2.7292324E-4,-0.6915896,0.0108618755,4.5813544E-4,-0.011453386,-0.004123219,3.0952787,0.012819098,-1.6759596,
1622750632592,1622750632593,10.154541,-0.2727818,-0.99720883,-0.72366744,0.002633513,-0.6900824,0.009208029,0.007330167,-0.035429142,-0.0071774554,3.0876384,0.026728068,-1.6686857,
1622750632693,1622750632693,9.896116,0.069391854,-1.753939,-0.7260939,0.00617416,-0.68754154,0.0060164826,0.008246438,-0.032222193,0.009620844,-3.0779192,-0.006904316,-1.7462099,
1622750632794,1622750632794,8.940782,-0.29312077,-1.5346966,-0.72816974,0.009275375,-0.6853261,0.0033060207,0.0053449133,0.003970507,0.0030542363,-3.090598,0.032300886,-1.740791,
1622750632894,1622750632895,11.077573,-0.57457656,-0.6119644,-0.72829944,0.009355632,-0.68518853,0.0030158402,-3.0542363E-4,0.050089475,-0.0029015245,3.0323513,0.051743258,-1.6259838,
1622750632995,1622750632995,9.854242,0.15463616,-0.9912268,-0.7275553,0.007811836,-0.68599546,0.0035437169,0.0029015245,0.0076355906,-0.014049487,3.091733,-0.015612284,-1.6710479,
1622750633095,1622750633096,9.7812605,0.17377874,-0.42023948,-0.7279365,0.008103164,-0.6855911,0.0027494098,-3.0542363E-4,-0.020768806,-0.014354911,3.0144997,-0.017748259,-1.6137336,
1622750633196,1622750633197,11.136196,-0.8246265,-0.92183495,-0.7286176,0.00872196,-0.6848637,0.0014246635,0.004123219,-0.011911522,-0.011911522,3.0837424,0.07366327,-1.6533862,
1622750633298,1622750633298,9.146864,0.014356935,-1.0546366,0.72959524,-0.009703576,0.6838103,3.965077E-4,0.0053449133,0.014965758,-0.01267508,3.1288862,-0.0015592702,-1.6855898,
1622750633399,1622750633399,8.815159,0.23599213,-0.71365935,0.7295215,-0.008745721,0.6839009,0.0012040174,0.0061084726,0.044897273,0.012827792,3.0837564,-0.02667754,-1.6515783,
1622750633499,1622750633500,10.340284,-0.09212367,-0.50159544,0.72893393,-0.007988426,0.68453735,2.803461E-4,-0.004275931,0.016798299,0.0047340663,3.0425282,0.008898502,-1.6192672,
1622750633600,1622750633600,11.197213,-0.37328035,-1.2882359,-0.72854304,0.007437244,-0.6849596,2.806303E-4,0.004123219,-0.044286426,7.635591E-4,3.135635,0.03310633,-1.6853424,
1622750633701,1622750633702,10.032507,-0.062213387,-1.9728823,0.72990465,-0.009284584,0.6834836,0.0017610708,0.004123219,-0.030236939,-0.017561859,-3.0381672,0.0060845725,-1.7649677,
1622750633802,1622750633802,9.599406,-0.040677983,-2.085345,0.73137575,-0.011220212,0.6818703,0.0040653045,0.0030542363,0.023212196,-0.018019995,-3.025529,0.0041409447,-1.7847096,
1622750633903,1622750633903,10.095917,-0.29072794,-0.6023931,0.7313118,-0.010455786,0.68194693,0.004706871,-0.0036650836,0.042301174,-0.032222193,3.0157893,0.028737549,-1.6303927,
1622750634003,1622750634003,9.191131,-0.29671,-1.6654046,0.7306397,-0.008903247,0.68269116,0.004372666,-0.0076355906,-0.01007898,-0.02260135,-3.104947,0.031754285,-1.7500484,
1622750634103,1622750634103,8.733803,-0.09451649,-1.4856437,0.73100567,-0.008107033,0.68229365,0.0063531436,-0.003970507,0.01175881,-4.5813544E-4,-3.1234343,0.010668264,-1.7392863,
1622750634204,1622750634204,10.14138,0.3364907,-0.62512493,0.7311401,-0.008577905,0.6821449,0.0062448136,-0.0035123718,-0.012216945,0.012522369,2.9978342,-0.033105012,-1.6323595,
1622750634305,1622750634305,9.847063,0.5662017,-1.2260225,0.73136127,-0.009306609,0.6818993,0.006117194,-0.0019852535,-0.023975754,0.02519745,3.0968084,-0.056997187,-1.6946653,
1622750634405,1622750634405,11.05843,-0.21296121,-1.0223335,0.7324064,-0.011117234,0.6807377,0.0073141498,0.0036650836,3.0542363E-4,0.07162184,3.0587964,0.019173697,-1.6629826,
1622750634506,1622750634507,11.43201,-0.11006984,-1.3169497,0.73324895,-0.014571668,0.67977405,0.0063949474,-3.0542363E-4,-0.021532366,0.034818295,3.0863602,0.009564665,-1.6854892,
1622750634608,1622750634608,10.251749,-0.36729828,-1.4389837,0.73388225,-0.013944932,0.67912227,0.00391304,-6.1084726E-4,-0.02687728,0.0030542363,3.1219542,0.035465177,-1.7102499,
1622750634709,1622750634709,9.323933,-0.43938205,-0.9290134,-0.73509556,0.0065813065,-0.6779171,0.0044247536,0.0012216945,-0.0051922016,0.0018325418,3.0604491,0.0468576,-1.670106,
1622750634809,1622750634809,9.684352,-0.06819545,-0.72323066,-0.7354896,0.005149635,-0.6774895,0.006044114,4.5813544E-4,-0.0029015245,-0.010384403,3.0110705,0.0070221485,-1.6453383,
1622750634910,1622750634910,9.166006,-0.36251262,-1.5311074,-0.73550445,-0.025926668,-0.6761463,0.034455057,-0.0061084726,0.0012216945,-0.005955761,-3.135677,0.038989417,-1.7363101,
1622750635011,1622750635011,10.603495,-0.7648059,-0.64905316,-0.73556185,-0.030682927,-0.67566293,0.03856074,-0.003970507,0.010231691,0.00671932,3.0032,0.07186898,-1.6319313,
1622750635111,1622750635111,10.959127,-0.36370903,-2.1511476,-0.7355677,-0.030670479,-0.6756574,0.038556363,-0.005497625,-0.030847786,-0.010384403,-3.0915987,0.032554824,-1.7646203,
1622750635212,1622750635212,10.063614,-0.17826529,-1.8017955,-0.73614687,-0.029856622,-0.6751099,0.03772294,0.0030542363,-0.003970507,0.0030542363,-3.1056325,0.017434811,-1.7479599,
1622750635312,1622750635313,9.972687,-0.17467605,-0.66101724,-0.73612934,-0.029865894,-0.6751264,0.037762634,6.1084726E-4,0.034971006,-0.005803049,3.0166883,0.017475318,-1.6369823,
1622750635414,1622750635415,9.389735,0.22522444,-0.7818548,-0.7357091,-0.03064638,-0.6755253,0.03819042,-0.0022906773,-0.015576605,-0.0062611843,3.0441916,-0.023898965,-1.6538717,
1622750635515,1622750635515,10.05165,-0.4019942,-0.82731843,-0.7355381,-0.031202909,-0.67568874,0.03814098,-0.003206948,-0.005803049,0.017256435,3.0516648,0.039836988,-1.652918,
1622750635616,1622750635616,10.244571,-0.096909314,-0.7938189,-0.73577034,-0.03058607,-0.6754676,0.03807811,-0.0022906773,-0.028862532,0.012064233,3.0336509,0.009431027,-1.6481286,
1622750635717,1622750635718,10.1497555,-0.5673981,-0.9062816,-0.7369223,-0.028269619,-0.6743681,0.037067518,-7.635591E-4,-0.016187452,-0.013896775,3.051161,0.05562367,-1.6598511,
1622750635818,1622750635819,9.0341015,-0.18185452,-1.3360924,-0.7374377,-0.02758007,-0.67387563,0.03628502,0.0013744063,0.03451287,-0.011606098,3.1280048,0.019910552,-1.7176263,
1622750635920,1622750635920,8.3219385,0.25034907,-0.8452646,-0.73679626,-0.028853247,-0.67449206,0.036868133,-0.0015271181,0.06062659,-0.0077883024,3.0570948,-0.029920107,-1.6720198,
1622750636021,1622750636021,9.565608,0.34965122,-0.48125646,-0.73569375,-0.030631796,-0.6755395,0.03824618,-0.0036650836,0.037414394,-0.014354911,2.9855235,-0.03649058,-1.621065,
1622750636122,1622750636122,10.853844,-0.41904306,-0.46929234,-0.73405886,-0.033389166,-0.6770749,0.040153366,-0.0030542363,-0.030236939,0.014202199,3.0031478,0.03855265,-1.6140069,
1622750636223,1622750636223,12.114263,-0.5243273,-0.40468612,-0.7346271,-0.03321749,-0.67644566,0.040507603,-0.0015271181,-0.05787778,0.026724568,2.9972627,0.04323073,-1.6041896,
1622750636324,1622750636324,10.893325,-0.69182485,-1.5514464,-0.7371578,-0.030884799,-0.6738174,0.040181678,0.007482879,-0.049325917,0.02275406,-3.137349,0.062791936,-1.7122667,
1622750636425,1622750636425,9.309576,-1.4793626,-0.61076796,-0.73790044,-0.03012115,-0.6730312,0.040307097,-0.005497625,0.039857782,-0.0018325418,3.036994,0.15725747,-1.6363089,
1622750636526,1622750636527,9.343075,-0.051445685,-0.085244305,-0.7369043,-0.030412927,-0.6741062,0.0403482,-0.012064233,0.049173206,-0.037261683,2.9117343,0.005506006,-1.5799198,
1622750636626,1622750636627,9.206684,-0.3074777,-0.51236314,-0.7356299,-0.0316232,-0.6754153,0.04077721,-0.010384403,-0.028557109,0.0038177953,2.9712667,0.03333328,-1.6263902,
1622750636727,1622750636728,10.634602,-0.4127619,-1.0462617,-0.7358362,-0.032411348,-0.675134,0.04109374,-0.008551862,-0.042453885,0.03436016,3.03083,0.038607422,-1.6688635,
1622750636828,1622750636828,11.180464,-0.6559325,-0.7495517,-0.7365949,-0.03211571,-0.67426354,0.04201432,-0.005497625,-0.025961008,0.016951011,2.9941719,0.058469612,-1.6377374,
1622750636929,1622750636930,9.836296,-0.5566304,-1.061815,-0.73766774,-0.03134054,-0.6730299,0.04352987,-0.0018325418,0.026419144,-0.008704574,3.0632527,0.056203313,-1.6783286,
1622750637030,1622750637030,9.022138,-0.3290131,-0.6334998,-0.73698425,-0.032528736,-0.6736491,0.044643022,-0.005955761,0.069178455,-0.030389652,3.0086684,0.036361713,-1.6408974,
1622750637131,1622750637131,9.484252,-0.0035892338,0.0741775,-0.7344568,-0.031316966,-0.6766203,0.042160723,-0.006872032,0.031764057,-0.024281178,2.9024909,3.7842983E-4,-1.5629754,
1622750637232,1622750637232,10.409676,-0.17706887,-0.63828546,-0.73359835,-0.03155889,-0.6775804,0.041499894,-0.004428643,-0.032069482,0.003206948,3.024973,0.016976511,-1.6320362,
1622750637332,1622750637333,11.313564,0.020338992,-0.73399836,-0.7345625,-0.029769279,-0.6767495,0.039265297,0.0029015245,-0.05619795,0.010537115,3.0375388,-0.0017939792,-1.6355833,
1622750637433,1622750637433,11.047662,-0.2656033,-1.3253247,-0.7356555,-0.02972244,-0.6755569,0.03937549,0.009468133,-0.052532863,0.012522369,3.1345973,0.023865901,-1.6901901,
1622750637534,1622750637534,9.927223,-0.011964113,-1.1207383,-0.7373116,-0.028094739,-0.67387414,0.038417928,0.007482879,0.018630842,-0.011453386,3.1204963,0.001197574,-1.6832157,
1622750637634,1622750637635,9.018549,-0.021535404,-1.5370895,-0.7370082,-0.027516607,-0.67429036,0.037339266,0.0038177953,0.041843038,-0.00671932,-3.082422,0.002353952,-1.7396107,
1622750637736,1622750637736,8.492127,0.30897322,-0.71365935,-0.73504305,-0.028489463,-0.67640615,0.037078578,-0.002443389,0.053449135,-0.016340164,3.0685773,-0.036239814,-1.6546371,
1622750637836,1622750637837,9.905687,0.3185445,-0.887139,-0.7344678,-0.024854578,-0.6773732,0.03324082,-0.0015271181,-0.0151184695,0.016951011,3.0792172,-0.0320186,-1.6601166,
1622750637938,1622750637938,11.566008,-0.40677986,-1.3336995,-0.7345162,-0.020065453,-0.6776412,0.029761504,0.006566608,-0.051005747,0.028709821,3.1177402,0.034924567,-1.6856012,
1622750638039,1622750638040,10.693225,-0.6798607,-2.210968,-0.7355216,-0.018056834,-0.67664593,0.028848048,0.004886778,-0.029015245,0.013744064,-3.0387814,0.06218142,-1.7746867,
1622750638141,1622750638141,9.514162,-0.2739782,-0.85842514,-0.7365873,-0.015982322,-0.6755811,0.027819052,0.0030542363,0.05283829,-0.0193944,3.0827143,0.02867252,-1.6607788,
1622750638242,1622750638242,9.236594,0.10049855,-0.17138593,-0.73574334,-0.017577605,-0.67642456,0.028680814,4.5813544E-4,0.04367558,-0.028251685,2.9649148,-0.010878175,-1.5893493,
1622750638343,1622750638343,9.81476,-0.2428715,-0.9242278,-0.7340101,-0.019188253,-0.67828774,0.028048865,-3.0542363E-4,0.009773556,-0.00335966,3.0860422,0.02463156,-1.6646866,
1622750638444,1622750638445,11.416456,0.48006004,-0.61794645,-0.7338547,-0.019826155,-0.6784196,0.02847906,0.0021379655,-0.032527618,0.009926268,3.0133028,-0.04196372,-1.6248713,
1622750638544,1622750638545,10.997413,0.12323037,-1.2032907,-0.7354588,-0.018965188,-0.6766975,0.028656796,0.0038177953,-0.06810947,0.016951011,3.105456,-0.011138458,-1.6797786,
1622750638645,1622750638646,9.466306,-0.4621139,-2.675475,-0.7366339,-0.020947313,-0.6752813,0.030445084,0.0013744063,0.011911522,0.0018325418,-2.936418,0.04694199,-1.8462434,
1622750638747,1622750638747,8.943174,-0.41156548,-0.93260264,-0.7367197,-0.0190162,-0.6753022,0.02914326,-7.635591E-4,0.075286925,-0.018936265,3.1048424,0.04573994,-1.6747017,
1622750638849,1622750638849,9.436396,0.09332009,0.4426722,-0.73566073,-0.01900735,-0.67648077,0.028562602,-0.004428643,0.028098974,-0.018783553,2.8768198,-0.009878192,-1.5239196,
1622750638950,1622750638950,10.768898,0.033499517,-0.30897322,-0.73377544,-0.020521855,-0.67850465,0.027998155,4.5813544E-4,-0.03420745,0.017867282,2.993936,-0.003109476,-1.5994797,
1622750639050,1622750639051,11.566008,-0.3792624,-0.7112665,-0.734111,-0.020483177,-0.6781268,0.028381946,0.00503949,-0.06810947,0.043064732,3.0375886,0.032717615,-1.6322153,
