c_segid,c_id,c_radius,c_devangle,c_length,c_pc_x,c_pc_y,c_pt_x,c_pt_y,g_rcd,g_rte_typ,g_rte_cod,g_rte_numb,g_rte_suff,g_spd_limt,g_aadt,g_aadt_adj,p_bbi_max,p_bbi_95th,p_pc_alti,p_mid_alti,p_pt_alti,p_spd_limt,p_adv_sped,p_sped_dif,p_colldate,geometry,c_c_x,c_c_y
0017_D1_2,44.0,187.85674,90.60515,297.06879,-83.7511869986,34.7249339269,-83.751021554,34.7256726462,3111001700I,1,311,0017,00,45,2110,2110.0,12.8985714286,12.8635714286,1502.95275819,1500.32808627,1499.3438343,45.0,26.4315008995,18.5684991005,12/24/2017,"LINESTRING Z (2421422.903795916 1719125.174581088 0, 2421419.489842771 1719132.360344277 0, 2421416.075889622 1719139.546107464 0, 2421412.661936479 1719146.731870651 0, 2421409.247983332 1719153.917633838 0, 2421405.416079359 1719163.018774864 0, 2421401.584175389 1719172.119915888 0, 2421397.752271418 1719181.221056917 0, 2421395.350865461 1719190.048139003 0, 2421392.949459499 1719198.875221089 0, 2421391.880782722 1719206.95219531 0, 2421390.812105945 1719215.029169529 0, 2421389.743429169 1719223.106143748 0, 2421389.981398946 1719231.539744556 0, 2421390.219368722 1719239.973345361 0, 2421390.457338502 1719248.406946167 0, 2421390.93284061 1719255.177492558 0, 2421391.408342725 1719261.948038947 0, 2421391.883844833 1719268.718585335 0, 2421393.427586275 1719277.152623587 0, 2421394.971327723 1719285.586661838 0, 2421396.515069169 1719294.020700088 0, 2421399.186815794 1719303.462282256 0, 2421401.858562419 1719312.90386442 0, 2421405.42154742 1719321.233572171 0, 2421408.984532425 1719329.56327992 0, 2421413.876911085 1719336.146272004 0, 2421418.769289752 1719342.729264087 0, 2421424.143786877 1719348.911338336 0, 2421429.518284 1719355.093412586 0, 2421435.29960446 1719360.920664707 0, 2421441.080924918 1719366.747916834 0, 2421447.074515292 1719372.33780067 0, 2421453.06810567 1719377.927684499 0, 2421459.184071124 1719383.392240502 0, 2421465.300036581 1719388.856796504 0)",-83.75068258908763,34.7252389097594
0017_D1_2,28.0,809.30766,40.50418,572.12489,-83.7112948378,34.6896136586,-83.7124271505,34.6908659052,3111001700I,1,311,0017,00,45,8390,8390.0,3.45285714286,3.23714285714,1390.74803361,1384.84252179,1379.59317795,35.0,49.8096785363,0.0,12/24/2017,"LINESTRING Z (2433467.594396445 1706323.042800776 0, 2433464.177449543 1706332.10529632 0, 2433460.760502637 1706341.167791864 0, 2433457.34355573 1706350.230287407 0, 2433453.926608822 1706359.292782958 0, 2433450.509661917 1706368.355278499 0, 2433446.577364443 1706377.535432932 0, 2433442.645066971 1706386.715587362 0, 2433438.712769502 1706395.895741793 0, 2433434.780472029 1706405.075896224 0, 2433430.848174558 1706414.256050656 0, 2433426.915877083 1706423.43620509 0, 2433422.59377287 1706432.363615056 0, 2433418.271668653 1706441.291025024 0, 2433413.949564435 1706450.218434991 0, 2433409.627460221 1706459.145844954 0, 2433405.305356 1706468.07325492 0, 2433400.537977083 1706476.700534254 0, 2433395.770598167 1706485.327813582 0, 2433391.003219249 1706493.955092918 0, 2433386.235840329 1706502.582372248 0, 2433381.468461419 1706511.209651584 0, 2433376.701082502 1706519.836930914 0, 2433371.379045902 1706528.152596702 0, 2433366.0570093 1706536.468262486 0, 2433360.734972701 1706544.783928269 0, 2433355.4129361 1706553.099594053 0, 2433350.0908995 1706561.415259838 0, 2433344.136252616 1706569.332501221 0, 2433338.181605733 1706577.249742604 0, 2433332.226958852 1706585.166983986 0, 2433326.272311972 1706593.084225369 0, 2433320.317665086 1706601.001466751 0, 2433313.802832316 1706608.459539108 0, 2433307.287999543 1706615.91761146 0, 2433300.77316677 1706623.375683816 0, 2433294.258334002 1706630.833756172 0, 2433287.243338185 1706637.866714548 0, 2433280.228342375 1706644.899672923 0, 2433273.213346562 1706651.932631296 0, 2433266.198350748 1706658.965589673 0, 2433258.787210718 1706665.649237723 0, 2433251.376070686 1706672.332885773 0, 2433243.964930653 1706679.016533822 0, 2433236.553790618 1706685.700181869 0, 2433229.142650586 1706692.38382992 0, 2433222.230262836 1706698.155209457 0, 2433215.317875084 1706703.926588988 0, 2433208.405487336 1706709.697968519 0, 2433201.493099586 1706715.469348054 0, 2433194.580711835 1706721.240727588 0, 2433187.668324083 1706727.012107118 0, 2433180.75593633 1706732.783486656 0, 2433173.843548583 1706738.554866191 0, 2433166.931160832 1706744.326245721 0, 2433160.018773083 1706750.097625256 0, 2433153.047740438 1706755.524287628 0, 2433146.076707793 1706760.950950004 0, 2433139.105675147 1706766.377612378 0, 2433132.1346425 1706771.804274753 0)",-83.71388047286705,34.688993919604975
0017_D1_2,48.0,382.66297,38.8046,259.16541,-83.7495228624,34.7331181613,-83.7496674635,34.7338307651,3111001700I,1,311,0017,00,45,2110,2110.0,9.34571428571,9.11542857143,1548.88451679,1550.19685275,1549.54068477,45.0,36.8989516887,8.1010483113,12/24/2017,"LINESTRING Z (2421910.577492485 1722105.71875122 0, 2421907.65564793 1722113.273657371 0, 2421904.733803384 1722120.828563519 0, 2421901.811958834 1722128.383469673 0, 2421898.426521598 1722136.757742073 0, 2421895.041084363 1722145.132014478 0, 2421891.655647126 1722153.506286879 0, 2421888.27020989 1722161.880559281 0, 2421884.884772656 1722170.254831685 0, 2421881.499335418 1722178.629104083 0, 2421878.719419721 1722187.751133086 0, 2421875.939504019 1722196.873162084 0, 2421873.159588321 1722205.995191087 0, 2421870.37967262 1722215.117220088 0, 2421867.599756918 1722224.239249087 0, 2421866.17464494 1722232.167628897 0, 2421864.74953296 1722240.09600871 0, 2421863.324420979 1722248.02438852 0, 2421861.899309002 1722255.952768335 0, 2421861.187040085 1722262.604767276 0, 2421860.474771166 1722269.256766224 0, 2421859.76250225 1722275.908765168 0, 2421859.976150118 1722285.031122249 0, 2421860.189797983 1722294.153479335 0, 2421860.403445851 1722303.275836418 0, 2421860.617093716 1722312.398193501 0, 2421860.830741585 1722321.520550586 0, 2421861.721651875 1722330.072780858 0, 2421862.612562168 1722338.625011128 0, 2421863.503472462 1722347.177241397 0, 2421864.394382754 1722355.729471669 0)",-83.74841546388822,34.73363761002926
0017_D1_2,38.0,298.43807,71.24158,371.07796,-83.7392508844,34.7082209162,-83.7389795093,34.7091746287,3111001700I,1,311,0017,00,35,5230,5230.0,4.03428571429,3.92035714286,1453.4120757,1452.75590772,1455.05249565,30.0,32.4296991159,0.0,12/24/2017,"LINESTRING Z (2425035.223794033 1713057.874297732 0, 2425041.361946127 1713065.041360168 0, 2425047.500098217 1713072.208422607 0, 2425053.638250316 1713079.375485043 0, 2425059.77640241 1713086.542547483 0, 2425065.914554501 1713093.709609918 0, 2425071.7486417 1713101.224358667 0, 2425077.582728893 1713108.739107414 0, 2425083.416816087 1713116.253856167 0, 2425087.389139723 1713122.178603726 0, 2425091.361463363 1713128.103351279 0, 2425095.333787003 1713134.028098837 0, 2425099.950575673 1713142.295361393 0, 2425104.567364335 1713150.56262395 0, 2425109.184153003 1713158.829886503 0, 2425112.888760642 1713167.462743252 0, 2425116.593368276 1713176.095600003 0, 2425120.297975916 1713184.72845675 0, 2425122.972292531 1713193.649042584 0, 2425125.646609137 1713202.569628421 0, 2425128.320925749 1713211.490214252 0, 2425129.631837391 1713218.329001974 0, 2425130.942749029 1713225.167789696 0, 2425132.253660669 1713232.006577418 0, 2425133.103833947 1713241.232936918 0, 2425133.954007223 1713250.459296421 0, 2425134.804180502 1713259.685655923 0, 2425134.744688056 1713268.96396195 0, 2425134.685195613 1713278.242267977 0, 2425134.625703168 1713287.520574002 0, 2425133.871767669 1713296.206498232 0, 2425133.117832166 1713304.89242246 0, 2425132.363896667 1713313.578346687 0, 2425131.609961168 1713322.264270915 0, 2425130.315426354 1713330.922144022 0, 2425129.020891543 1713339.580017128 0, 2425127.72635673 1713348.237890235 0, 2425126.431821918 1713356.895763337 0, 2425124.206629516 1713366.577174421 0, 2425121.981437115 1713376.258585503 0, 2425119.756244714 1713385.939996585 0, 2425117.531052315 1713395.62140767 0)",-83.73989048737535,34.708848202823766
0017_D1_2,102.0,715.94034,22.37516,279.58911,-83.7182735978,34.8641199535,-83.7179237826,34.8648552619,2811001700I,1,281,0017,00,55,1410,1410.0,7.45571428571,7.38142857143,2056.75853331,2055.44619735,2054.46194538,55.0,52.5700443111,2.4299556889,12/23/2017,"LINESTRING Z (2431086.279008355 1769821.995540694 0, 2431088.384793002 1769831.06004575 0, 2431090.933546234 1769840.056772151 0, 2431093.482299461 1769849.053498558 0, 2431096.031052694 1769858.050224961 0, 2431098.579805925 1769867.046951366 0, 2431101.128559155 1769876.04367777 0, 2431103.677312386 1769885.040404172 0, 2431106.226065616 1769894.037130577 0, 2431108.774818847 1769903.03385698 0, 2431111.323572077 1769912.030583384 0, 2431113.872325309 1769921.027309789 0, 2431116.421078539 1769930.024036194 0, 2431118.969831771 1769939.020762597 0, 2431121.518585001 1769948.017489003 0, 2431124.5725159 1769957.236565054 0, 2431127.626446801 1769966.455641104 0, 2431130.680377702 1769975.674717154 0, 2431133.7343086 1769984.893793204 0, 2431136.7882395 1769994.112869254 0, 2431140.345373684 1770001.828131602 0, 2431143.902507861 1770009.543393952 0, 2431147.459642042 1770017.258656298 0, 2431151.016776225 1770024.973918646 0, 2431154.573910404 1770032.689180991 0, 2431158.131044584 1770040.404443338 0, 2431163.444955654 1770048.682204561 0, 2431168.758866724 1770056.959965781 0, 2431174.072777792 1770065.237727003 0, 2431179.386688862 1770073.515488228 0, 2431184.700599931 1770081.793249449 0)",-83.71592193698883,34.863784073364656
0017_D1_2,6.0,1251.71257,24.92571,544.53958,-83.5210843989,34.6060215607,-83.5217217534,34.607437694,1371001700I,1,137,0017,00,35,14700,14700.0,2.76142857143,2.33571428571,1431.43044837,1418.30708877,1410.43307301,0.0,55.1631360657,0.0,11/7/2016,"LINESTRING Z (2490840.258702095 1676214.173410528 0, 2490835.257298812 1676222.288677965 0, 2490830.255895527 1676230.403945396 0, 2490825.254492248 1676238.519212833 0, 2490819.599319829 1676246.603787654 0, 2490813.944147418 1676254.688362475 0, 2490808.288974999 1676262.772937295 0, 2490802.633802584 1676270.857512112 0, 2490796.978630167 1676278.942086932 0, 2490791.32345775 1676287.026661755 0, 2490787.057062084 1676292.943152543 0, 2490782.790666417 1676298.859643332 0, 2490779.038239191 1676307.765741698 0, 2490775.285811969 1676316.671840061 0, 2490771.533384745 1676325.577938426 0, 2490767.780957521 1676334.484036791 0, 2490764.028530299 1676343.390135154 0, 2490760.276103074 1676352.296233517 0, 2490756.52367585 1676361.202331882 0, 2490752.771248627 1676370.108430247 0, 2490749.018821405 1676379.014528614 0, 2490745.26639418 1676387.920626975 0, 2490741.513966957 1676396.826725339 0, 2490737.761539734 1676405.732823704 0, 2490734.009112509 1676414.638922067 0, 2490730.256685284 1676423.54502043 0, 2490726.504258058 1676432.451118796 0, 2490722.751830835 1676441.357217161 0, 2490718.999403615 1676450.263315526 0, 2490715.246976391 1676459.169413889 0, 2490711.494549168 1676468.075512253 0, 2490708.878062713 1676477.162305104 0, 2490706.261576254 1676486.249097952 0, 2490703.645089799 1676495.335890802 0, 2490701.028603343 1676504.422683653 0, 2490698.412116891 1676513.509476503 0, 2490695.795630435 1676522.596269354 0, 2490693.179143979 1676531.683062204 0, 2490690.562657523 1676540.769855054 0, 2490687.946171064 1676549.856647903 0, 2490685.329684612 1676558.943440751 0, 2490682.713198156 1676568.030233603 0, 2490680.096711699 1676577.117026454 0, 2490677.480225244 1676586.203819301 0, 2490674.863738791 1676595.290612153 0, 2490672.247252335 1676604.377405004 0, 2490670.165139004 1676613.911004898 0, 2490668.083025681 1676623.444604785 0, 2490666.000912351 1676632.978204679 0, 2490663.918799023 1676642.511804571 0, 2490661.836685693 1676652.04540446 0, 2490659.754572358 1676661.579004355 0, 2490657.672459031 1676671.112604246 0, 2490655.590345704 1676680.646204139 0, 2490653.508232377 1676690.179804031 0, 2490651.42611905 1676699.713403923 0, 2490649.34400572 1676709.247003817 0, 2490647.261892393 1676718.780603708 0)",-83.51759964092106,34.60789985279965
0017_D1_2,58.0,149.2778,77.78289,202.65469,-83.7396704661,34.7771187384,-83.7402796598,34.7772982074,3111001700I,1,311,0017,00,45,2110,2110.0,8.76142857143,8.48942857143,2112.53281161,2118.43832343,2126.31233919,35.0,24.7878187843,10.2121812157,12/24/2017,"LINESTRING Z (2424802.631682118 1738131.273642302 0, 2424793.608996753 1738128.767151251 0, 2424785.933569191 1738127.670368667 0, 2424778.258141628 1738126.573586085 0, 2424770.582714067 1738125.476803501 0, 2424762.907286504 1738124.380020916 0, 2424756.319045086 1738123.752725586 0, 2424749.730803668 1738123.125430256 0, 2424743.180127795 1738122.835568628 0, 2424736.62945192 1738122.545707002 0, 2424730.613223793 1738123.119032627 0, 2424724.596995666 1738123.692358254 0, 2424715.915254498 1738125.007644332 0, 2424710.449222126 1738126.125260207 0, 2424704.98318975 1738127.242876083 0, 2424699.929886209 1738128.51501921 0, 2424694.876582669 1738129.787162332 0, 2424688.534403752 1738131.664455168 0, 2424681.854845809 1738134.521076749 0, 2424675.175287865 1738137.377698335 0, 2424668.49572992 1738140.234319916 0, 2424664.009026293 1738142.646880708 0, 2424659.522322667 1738145.059441499 0, 2424654.611571332 1738148.659007791 0, 2424649.700819998 1738152.258574084 0, 2424645.832225375 1738155.573692127 0, 2424641.963630751 1738158.888810174 0, 2424638.211669749 1738162.310883381 0, 2424634.459708751 1738165.73295659 0, 2424631.16411167 1738171.91716338 0, 2424627.868514588 1738178.101370171 0, 2424623.645918043 1738186.956175293 0)",-83.7398481168333,34.77750183064425
0017_D1_2,96.0,358.01723,63.64639,397.69953,-83.7380090059,34.8207201678,-83.7373364182,34.8216199287,2811001700I,1,281,0017,00,45,1730,1730.0,8.48428571429,8.19242857143,2429.13386196,2416.01050236,2394.02887503,45.0,37.7189474388,7.28105256117,12/23/2017,"LINESTRING Z (2425233.789309884 1754001.382588081 0, 2425235.203804725 1754011.268085224 0, 2425236.618299563 1754021.153582366 0, 2425238.032794399 1754031.039079512 0, 2425239.447289239 1754040.924576655 0, 2425240.861784077 1754050.810073799 0, 2425242.276278913 1754060.695570942 0, 2425243.690773753 1754070.581068083 0, 2425245.403204708 1754080.314152293 0, 2425247.115635665 1754090.047236502 0, 2425249.529891555 1754099.653297778 0, 2425251.944147447 1754109.259359055 0, 2425254.358403337 1754118.865420334 0, 2425257.595601588 1754128.227934418 0, 2425260.832799837 1754137.590448502 0, 2425264.069998085 1754146.952962584 0, 2425268.10586053 1754155.998220086 0, 2425272.141722976 1754165.043477588 0, 2425276.177585418 1754174.088735088 0, 2425280.981709669 1754182.751666143 0, 2425285.785833918 1754191.414597197 0, 2425290.589958168 1754200.077528255 0, 2425295.847493585 1754208.142800839 0, 2425301.105029002 1754216.208073423 0, 2425306.806461167 1754223.964455545 0, 2425312.507893335 1754231.720837668 0, 2425318.633701294 1754239.145035421 0, 2425324.759509254 1754246.569233172 0, 2425331.295749459 1754253.638280713 0, 2425337.831989669 1754260.707328254 0, 2425344.753399707 1754267.397439539 0, 2425351.67480975 1754274.087550832 0, 2425358.959900165 1754280.380517252 0, 2425366.244990584 1754286.673483668 0, 2425373.871943834 1754292.546339376 0, 2425381.498897083 1754298.419195086 0, 2425389.442942875 1754303.85553592 0, 2425397.386988668 1754309.291876757 0, 2425404.640145638 1754313.592283725 0, 2425411.893302611 1754317.892690697 0, 2425419.146459582 1754322.193097665 0, 2425426.697844307 1754325.946152275 0)",-83.7368162442086,34.82073465023525
0017_D1_2,84.0,977.19452,26.9529,459.68878,-83.7433347522,34.8044426048,-83.7435784045,34.8057049828,2811001700I,1,281,0017,00,45,1730,1730.0,6.46428571429,5.8865,2904.52756347,2915.68241913,2929.46194671,45.0,55.1387365532,0.0,12/23/2017,"LINESTRING Z (2423660.382807391 1748070.647967367 0, 2423657.238265341 1748080.103520415 0, 2423654.093723291 1748089.559073462 0, 2423650.949181243 1748099.014626513 0, 2423647.804639196 1748108.470179564 0, 2423644.660097147 1748117.92573261 0, 2423641.515555098 1748127.381285659 0, 2423638.371013048 1748136.836838707 0, 2423635.226470998 1748146.292391757 0, 2423632.697276582 1748155.564163457 0, 2423630.168082166 1748164.83593516 0, 2423627.638887748 1748174.107706858 0, 2423625.109693333 1748183.37947856 0, 2423622.580498915 1748192.65125026 0, 2423620.051304501 1748201.923021962 0, 2423617.522110089 1748211.194793661 0, 2423614.992915668 1748220.466565362 0, 2423612.463721249 1748229.738337063 0, 2423609.934526836 1748239.010108766 0, 2423607.405332418 1748248.281880467 0, 2423604.876138003 1748257.553652167 0, 2423603.064625876 1748266.644718301 0, 2423601.253113751 1748275.73578444 0, 2423599.441601628 1748284.826850576 0, 2423597.630089501 1748293.917916712 0, 2423595.818577372 1748303.00898285 0, 2423594.007065249 1748312.100048983 0, 2423592.195553126 1748321.191115121 0, 2423590.384041001 1748330.282181255 0, 2423589.524626707 1748339.211461297 0, 2423588.665212418 1748348.140741335 0, 2423587.805798124 1748357.070021376 0, 2423586.946383836 1748365.999301418 0, 2423585.42063229 1748373.654469837 0, 2423583.894880747 1748381.309638256 0, 2423583.988931305 1748391.206363139 0, 2423584.08298186 1748401.103088023 0, 2423584.177032415 1748410.999812907 0, 2423584.271082971 1748420.896537791 0, 2423584.365133532 1748430.793262675 0, 2423584.459184082 1748440.68998756 0, 2423584.55323464 1748450.586712446 0, 2423584.647285195 1748460.483437327 0, 2423584.741335751 1748470.380162211 0, 2423584.835386304 1748480.276887099 0, 2423584.929436862 1748490.173611981 0, 2423585.023487416 1748500.070336867 0, 2423585.117537971 1748509.967061749 0, 2423585.211588527 1748519.863786635 0)",-83.74033411204688,34.80548375682203
0017_D1_2,98.0,614.89514,30.25827,324.73012,-83.7294700606,34.8338851983,-83.7289959476,34.8347038879,2811001700I,1,281,0017,00,55,1410,1410.0,6.46857142857,6.37942857143,2198.49081699,2208.98950467,2219.48819235,55.0,51.872729273,3.12727072705,12/23/2017,"LINESTRING Z (2427775.6694455 1758803.648638945 0, 2427778.906831914 1758813.087987252 0, 2427780.374129946 1758820.492609363 0, 2427781.841427973 1758827.897231473 0, 2427783.308726 1758835.301853582 0, 2427785.050192337 1758842.646108358 0, 2427786.791658668 1758849.990363141 0, 2427788.533125001 1758857.334617919 0, 2427790.547666031 1758864.609647116 0, 2427792.562207055 1758871.88467631 0, 2427794.576748084 1758879.159705504 0, 2427796.861411052 1758886.353588755 0, 2427799.14607403 1758893.547472005 0, 2427801.430736999 1758900.741355256 0, 2427804.396364271 1758908.758645648 0, 2427807.36199154 1758916.775936043 0, 2427810.327618812 1758924.793226439 0, 2427813.293246083 1758932.810516834 0, 2427816.70531275 1758940.647115336 0, 2427820.117379417 1758948.483713835 0, 2427823.529446083 1758956.320312336 0, 2427826.941512754 1758964.156910838 0, 2427830.783614651 1758971.780665275 0, 2427834.625716539 1758979.404419713 0, 2427838.467818437 1758987.028174149 0, 2427842.309920333 1758994.651928589 0, 2427846.57582387 1759002.0468449 0, 2427850.841727415 1759009.441761209 0, 2427855.107630958 1759016.836677523 0, 2427859.373534502 1759024.231593831 0, 2427864.047327653 1759031.375116292 0, 2427868.721120794 1759038.518638753 0, 2427873.39491394 1759045.662161213 0, 2427878.068707088 1759052.805683672 0, 2427883.137512563 1759059.674600379 0, 2427888.206318042 1759066.543517088 0, 2427893.275123523 1759073.412433794 0, 2427898.343928998 1759080.2813505 0, 2427904.442752104 1759087.593835876 0, 2427910.541575214 1759094.906321249 0)",-83.72745177326554,34.833593241977546
0017_D1_2,13.0,1470.10675,34.20446,877.62507,-83.5889952477,34.629025161,-83.5918757516,34.6293414324,1371001700I,1,137,0017,00,55,3750,3750.0,4.54142857143,4.10428571429,1522.63779759,1546.58792886,1546.58792886,55.0,62.9693128538,0.0,12/13/2017,"LINESTRING Z (2470357.541963579 1684461.862288271 0, 2470348.547144066 1684465.718483277 0, 2470339.552324553 1684469.574678279 0, 2470330.557505039 1684473.430873285 0, 2470321.562685529 1684477.287068288 0, 2470312.567866018 1684481.143263294 0, 2470303.573046504 1684484.999458302 0, 2470294.578226996 1684488.855653303 0, 2470285.583407481 1684492.711848308 0, 2470276.588587969 1684496.568043312 0, 2470267.593768456 1684500.424238318 0, 2470258.598948943 1684504.280433322 0, 2470249.60412943 1684508.136628328 0, 2470240.60930992 1684511.992823332 0, 2470231.296894155 1684515.023919633 0, 2470221.984478401 1684518.055015933 0, 2470212.672062648 1684521.086112231 0, 2470203.359646885 1684524.117208535 0, 2470194.047231128 1684527.148304836 0, 2470184.734815373 1684530.179401135 0, 2470175.422399611 1684533.210497435 0, 2470166.109983852 1684536.241593736 0, 2470156.797568094 1684539.272690036 0, 2470147.485152334 1684542.303786337 0, 2470138.397490061 1684544.109529663 0, 2470129.309827792 1684545.915272992 0, 2470120.222165521 1684547.721016316 0, 2470111.134503249 1684549.526759642 0, 2470102.04684098 1684551.332502969 0, 2470092.95917871 1684553.138246295 0, 2470083.871516439 1684554.94398962 0, 2470074.783854167 1684556.749732947 0, 2470065.696191898 1684558.555476271 0, 2470056.608529624 1684560.361219598 0, 2470047.520867352 1684562.166962924 0, 2470038.433205084 1684563.972706253 0, 2470028.816918541 1684566.058167962 0, 2470019.200632004 1684568.14362967 0, 2470009.550126368 1684570.10228717 0, 2469999.899620734 1684572.06094467 0, 2469990.2491151 1684574.019602171 0, 2469980.598609468 1684575.978259668 0, 2469970.948103835 1684577.936917172 0, 2469961.265708504 1684579.654105335 0, 2469951.550504834 1684581.141635172 0, 2469941.790353751 1684582.283693254 0, 2469932.030202669 1684583.425751337 0, 2469922.238883665 1684584.374568336 0, 2469912.430340291 1684585.176896127 0, 2469902.621796916 1684585.979223922 0, 2469892.793295141 1684586.592958477 0, 2469882.964793364 1684587.206693035 0, 2469873.136291588 1684587.820427591 0, 2469863.304399615 1684588.287672934 0, 2469853.472507645 1684588.75491828 0, 2469843.640615673 1684589.222163629 0, 2469833.808723696 1684589.689408975 0, 2469823.976831728 1684590.156654322 0, 2469814.144939752 1684590.623899669 0, 2469804.306212708 1684590.972324172 0, 2469794.467485667 1684591.320748673 0, 2469784.627282247 1684591.54204088 0, 2469774.787078836 1684591.763333089 0, 2469764.950320293 1684591.810905169 0, 2469755.113561749 1684591.858477252 0, 2469745.278607665 1684591.748569339 0, 2469735.446524311 1684591.476588255 0, 2469725.614440959 1684591.204607169 0, 2469715.782357606 1684590.932626084 0, 2469705.950274253 1684590.660645 0, 2469696.115484209 1684590.239714082 0, 2469686.280694169 1684589.818783169 0, 2469676.445904126 1684589.397852251 0, 2469666.611114081 1684588.976921335 0, 2469656.779932959 1684588.436896166 0, 2469646.948751834 1684587.896871 0, 2469637.123968334 1684587.274004793 0, 2469627.299184835 1684586.651138588 0, 2469617.482767458 1684585.939689878 0, 2469607.666350085 1684585.228241167 0, 2469597.863876253 1684584.424765086 0, 2469588.061402419 1684583.621288999 0, 2469578.273145528 1684582.680455362 0, 2469568.484888643 1684581.739621723 0, 2469558.696631751 1684580.798788086 0, 2469548.924669667 1684579.651371309 0, 2469539.152707586 1684578.503954529 0, 2469529.3807455 1684577.35653775 0, 2469519.621250585 1684576.06487367 0, 2469509.861755668 1684574.773209587 0, 2469500.114235794 1684573.391158542 0)",-83.59104991978647,34.6253600151023
0017_D1_2,40.0,349.02097,59.96165,365.26029,-83.7476624771,34.717488649,-83.7476393523,34.7184710396,3111001700I,1,311,0017,00,45,2110,2110.0,7.3,7.09785714286,1527.88714143,1535.10498921,1540.35433305,45.0,37.3513678048,7.64863219516,12/24/2017,"LINESTRING Z (2422493.213225726 1716420.0236047 0, 2422489.667388547 1716429.228157593 0, 2422486.121551368 1716438.432710488 0, 2422482.57571419 1716447.637263383 0, 2422479.029877012 1716456.841816278 0, 2422475.484039835 1716466.046369177 0, 2422472.589098118 1716475.045695004 0, 2422469.694156406 1716484.04502084 0, 2422466.799214683 1716493.044346671 0, 2422463.904272967 1716502.043672503 0, 2422461.009331252 1716511.042998336 0, 2422458.944374754 1716520.326881783 0, 2422456.879418254 1716529.610765225 0, 2422454.814461753 1716538.894648671 0, 2422453.850224837 1716546.480099377 0, 2422452.885987918 1716554.065550085 0, 2422451.921751004 1716561.651000792 0, 2422450.957514086 1716569.236451501 0, 2422450.487829983 1716578.021735769 0, 2422450.018145883 1716586.807020033 0, 2422449.548461784 1716595.592304301 0, 2422449.078777685 1716604.377588569 0, 2422448.609093586 1716613.162872836 0, 2422449.440702818 1716621.28802063 0, 2422450.272312045 1716629.41316842 0, 2422451.103921273 1716637.538316209 0, 2422451.935530503 1716645.663464001 0, 2422454.445499236 1716655.026765483 0, 2422456.955467967 1716664.390066967 0, 2422459.465436703 1716673.753368452 0, 2422461.975405433 1716683.116669934 0, 2422464.485374168 1716692.479971417 0, 2422467.763874468 1716700.964570953 0, 2422471.042374761 1716709.44917049 0, 2422474.320875055 1716717.933770029 0, 2422477.599375352 1716726.418369567 0, 2422480.877875647 1716734.902969104 0, 2422484.156375945 1716743.38756864 0, 2422487.434876241 1716751.872168178 0, 2422490.713376536 1716760.356767716 0, 2422493.991876834 1716768.841367249 0)",-83.74665360003439,34.717963841817166
0017_D1_2,73.0,354.12296,28.65519,177.10661,-83.7453810725,34.7830736239,-83.7449557626,34.7834359088,3111001700I,1,311,0017,00,45,2110,2110.0,13.23,13.05,2490.81365208,2485.23622425,2480.97113238,35.0,27.482273811,7.51772618901,12/24/2017,"LINESTRING Z (2423078.738235771 1740291.202874494 0, 2423086.436667444 1740297.313776534 0, 2423094.13509912 1740303.424678571 0, 2423101.83353079 1740309.535580609 0, 2423109.531962462 1740315.646482649 0, 2423117.230394136 1740321.757384687 0, 2423124.928825805 1740327.868286724 0, 2423132.627257484 1740333.979188765 0, 2423140.32568915 1740340.090090803 0, 2423148.024120822 1740346.200992843 0, 2423155.722552496 1740352.311894883 0, 2423163.420984169 1740358.422796919 0, 2423169.679436219 1740365.935445936 0, 2423175.937888267 1740373.44809495 0, 2423182.196340319 1740380.960743968 0, 2423188.454792372 1740388.473392985 0, 2423194.713244418 1740395.986042 0, 2423197.663916557 1740402.068597639 0, 2423200.614588696 1740408.151153279 0, 2423203.565260836 1740414.233708916 0)",-83.7459866393174,34.78390860257645
